time_s,state,phase,radial_expansion,radial_expansion_median,radial_std,radial_p95,outward_frac,inward_frac,pt_displacement_mean,pt_displacement_median,pt_displacement_std,pt_displacement_max,point_count,point_density,feature_radius_mean,feature_radius_std,flow_magnitude,flow_dir_hist_0,flow_dir_hist_1,flow_dir_hist_2,flow_dir_hist_3,flow_dir_hist_4,flow_dir_hist_5,flow_dir_hist_6,flow_dir_hist_7,foe_x,foe_y,flow_median,flow_p95,flow_std,flow_max,div_mean,div_median,div_std,div_p95,div_pos_frac,div_max,grid_flow_00,grid_flow_01,grid_flow_02,grid_flow_10,grid_flow_11,grid_flow_12,grid_flow_20,grid_flow_21,grid_flow_22,cam_rotation,cam_scale,cam_tx,cam_ty,residual_flow_mean,residual_flow_p95,residual_div,hom_scale,hom_rotation,hom_tx,hom_ty,hom_persp_x,hom_persp_y,hom_ok,edge_density,texture_var,grad_magnitude_mean,sharpness,sky_fraction,ground_fraction,horizon_angle,horizon_pos,horizon_conf,expansion_rate,expansion_acceleration
0.7341,STABLE,STABLE,0.0006,0.0000,0.0985,0.1619,0.5020,0.4940,0.0646,0.0187,0.1029,0.6198,500.0000,0.0005,354.6525,167.5535,0.0646,0.1840,0.1120,0.1060,0.1560,0.1580,0.0720,0.0640,0.1480,732.5134,306.3002,0.0219,0.3057,0.1206,2.3814,0.0000,0.0000,0.0181,0.0249,0.5013,0.4976,0.0743,0.0575,0.1346,0.0652,0.0481,0.1022,0.0796,0.0146,0.1142,-0.0016,1.0000,0.0011,-0.0090,0.0685,0.2697,-0.0001,1.0000,0.0014,0.0037,-0.0188,-0.0000,0.0000,1.0000,0.2246,4262.2457,184.8335,3278.4912,0.4267,0.4727,26.9958,0.5028,0.9720,-0.1831,-0.6579
0.7674,STABLE,STABLE,0.0107,0.0000,0.0945,0.1829,0.5220,0.4780,0.0751,0.0306,0.0976,0.4877,500.0000,0.0005,358.0023,170.9073,0.0751,0.2280,0.1520,0.1180,0.1520,0.1280,0.0480,0.0580,0.1160,750.8212,305.9923,0.0439,0.3421,0.1455,2.9771,0.0001,0.0000,0.0225,0.0275,0.5003,1.1058,0.1015,0.0654,0.1515,0.0866,0.0408,0.1369,0.0867,0.0205,0.1745,-0.0038,1.0000,0.0073,-0.0280,0.0776,0.2840,0.0001,1.0000,0.0045,0.0190,-0.0257,-0.0000,-0.0000,1.0000,0.2254,4274.0122,184.4572,3237.7820,0.4241,0.4735,29.0002,0.4903,0.9747,-0.1767,0.4735
0.8008,STABLE,STABLE,-0.0285,-0.0016,0.1625,0.2257,0.4140,0.5840,0.1550,0.1164,0.1466,0.7753,500.0000,0.0005,367.9276,181.0320,0.1550,0.3500,0.2200,0.1020,0.0560,0.0440,0.0220,0.0300,0.1760,792.3519,298.0621,0.1230,0.4690,0.1890,3.6916,-0.0000,-0.0000,0.0244,0.0325,0.4959,0.6371,0.1685,0.1893,0.3275,0.1046,0.0848,0.2887,0.0931,0.0294,0.2069,-0.0132,1.0000,0.1675,-0.0750,0.1293,0.3184,-0.0000,1.0000,0.0124,0.1879,-0.0609,0.0000,-0.0000,1.0000,0.2288,4295.7532,186.1706,3333.7507,0.4238,0.4732,28.0016,0.5236,0.9717,-0.1515,1.1672
0.8342,STABLE,STABLE,0.0009,-0.0008,0.1229,0.2087,0.4960,0.5040,0.1229,0.0941,0.1063,0.5775,500.0000,0.0005,359.6899,171.7326,0.1229,0.0820,0.1440,0.2460,0.2980,0.1120,0.0360,0.0300,0.0520,759.0581,316.4243,0.1220,0.3985,0.1416,4.0539,-0.0000,0.0000,0.0256,0.0357,0.5045,0.6463,0.1386,0.1599,0.2052,0.1388,0.1383,0.1725,0.1257,0.0969,0.1827,-0.0035,1.0000,-0.0189,0.0164,0.1096,0.2918,-0.0000,1.0000,0.0043,-0.0423,0.0201,0.0000,0.0000,1.0000,0.2274,4260.8273,184.6368,3079.9468,0.4278,0.4735,24.9872,0.4653,0.9511,-0.0988,0.5200
0.8675,STABLE,STABLE,-0.0048,0.0002,0.1169,0.1761,0.5280,0.4720,0.0926,0.0503,0.1140,0.6524,500.0000,0.0005,357.1428,168.5321,0.0926,0.1140,0.1040,0.1840,0.2880,0.1400,0.0380,0.0600,0.0720,745.6047,321.0805,0.0625,0.3805,0.1393,2.9351,0.0000,0.0000,0.0213,0.0303,0.5019,0.6505,0.1125,0.1002,0.1777,0.0804,0.0956,0.1649,0.1032,0.0359,0.1202,-0.0020,1.0000,-0.0200,0.0120,0.0993,0.3124,-0.0001,1.0001,0.0068,-0.0822,-0.0364,0.0000,-0.0000,1.0000,0.2272,4256.9190,184.0750,3025.9814,0.4260,0.4755,26.0177,0.5556,0.9562,-0.1168,0.2950
0.9009,STABLE,STABLE,-0.0038,-0.0002,0.1333,0.2096,0.4500,0.5500,0.0934,0.0421,0.1334,1.3994,500.0000,0.0005,358.3174,168.7239,0.0934,0.2080,0.1160,0.1420,0.1640,0.0960,0.0600,0.0740,0.1400,750.0519,329.3417,0.0633,0.3896,0.1415,2.1837,0.0001,-0.0000,0.0233,0.0339,0.4971,0.6276,0.1135,0.0787,0.1817,0.1021,0.0697,0.1814,0.1160,0.0327,0.1501,-0.0046,1.0000,0.0416,-0.0289,0.0980,0.3350,0.0000,1.0000,0.0026,0.0626,-0.0224,-0.0000,0.0000,1.0000,0.2274,4275.3219,183.7912,3034.8743,0.4225,0.4773,25.9838,0.4792,0.9605,-0.0791,0.5899
0.9343,STABLE,STABLE,-0.0028,-0.0079,0.1742,0.1822,0.4560,0.5440,0.1380,0.1152,0.1893,3.8583,500.0000,0.0005,355.4066,163.5432,0.1380,0.1180,0.1880,0.2080,0.2300,0.0940,0.0520,0.0460,0.0640,728.4337,340.7630,0.1274,0.3474,0.1360,3.1199,0.0000,0.0000,0.0275,0.0377,0.5011,1.0072,0.1286,0.1632,0.2000,0.1244,0.1450,0.1916,0.1255,0.0769,0.1839,-0.0016,1.0000,-0.0104,0.0279,0.1264,0.2976,-0.0000,1.0000,-0.0011,-0.0319,0.0288,-0.0000,0.0000,1.0000,0.2263,4290.2174,184.0928,3267.8467,0.4202,0.4779,25.0219,0.5625,0.9498,-0.0774,-0.0790
0.9676,STABLE,STABLE,0.0045,0.0000,0.1085,0.0526,0.3640,0.3860,0.0328,0.0006,0.1298,2.3135,500.0000,0.0005,357.7809,163.3981,0.0328,0.3260,0.0860,0.0860,0.0960,0.1040,0.0860,0.1260,0.0900,734.0889,355.4492,0.0000,0.2506,0.1267,3.8312,-0.0001,0.0000,0.0189,0.0171,0.5043,0.7031,0.0482,0.0126,0.0728,0.0682,0.0186,0.0597,0.0623,0.0175,0.0595,0.0006,1.0000,-0.0121,-0.0010,0.0381,0.1787,0.0000,1.0001,-0.0014,-0.0218,-0.0071,0.0000,0.0000,1.0000,0.2272,4297.7457,185.4881,3318.6040,0.4252,0.4743,25.0317,0.4625,0.9559,-0.0844,0.4535
1.0010,STABLE,STABLE,-0.0054,0.0000,0.0659,0.0466,0.5160,0.4680,0.0334,0.0011,0.0859,0.7364,500.0000,0.0005,358.6393,163.0186,0.0334,0.1340,0.0840,0.1340,0.1080,0.1280,0.1000,0.1300,0.1820,734.4917,361.7856,0.0019,0.2531,0.1261,3.0798,0.0001,-0.0000,0.0186,0.0181,0.4971,1.2194,0.0466,0.0193,0.0696,0.0472,0.0285,0.0607,0.0760,0.0254,0.0836,-0.0007,1.0000,0.0183,-0.0011,0.0384,0.2027,0.0000,1.0000,-0.0001,0.0179,-0.0095,-0.0000,0.0000,1.0000,0.2271,4284.4569,185.6941,3301.1455,0.4259,0.4743,24.9922,0.4639,0.9541,-0.0472,1.7286
1.0344,STABLE,STABLE,0.0092,0.0000,0.1054,0.2026,0.5240,0.4480,0.0608,0.0025,0.1288,1.2009,500.0000,0.0005,359.6593,162.7822,0.0608,0.1760,0.0560,0.0800,0.0880,0.1260,0.0960,0.1620,0.2160,735.3914,367.9547,0.0086,0.3260,0.1292,2.5599,-0.0000,0.0000,0.0204,0.0241,0.5007,0.9605,0.0537,0.0176,0.0938,0.0706,0.0381,0.0987,0.1192,0.0253,0.1127,0.0006,1.0000,0.0034,-0.0068,0.0714,0.3090,0.0000,0.9999,-0.0001,0.0131,0.0121,-0.0000,-0.0000,1.0000,0.2266,4311.2593,184.7835,3259.9651,0.4221,0.4775,25.9856,0.4861,0.9635,0.0310,1.6095
1.0677,STABLE,STABLE,-0.0068,0.0000,0.1192,0.1390,0.4980,0.4558,0.0671,0.0106,0.1354,1.8573,500.0000,0.0005,362.2986,163.0962,0.0671,0.1787,0.0843,0.0944,0.1024,0.0984,0.0843,0.1345,0.2229,738.9869,381.2877,0.0147,0.3445,0.1663,4.2738,0.0001,0.0000,0.0242,0.0269,0.5067,0.6203,0.0467,0.0185,0.1234,0.0932,0.0366,0.1312,0.1261,0.0217,0.1340,0.0024,1.0000,0.0098,0.0300,0.0726,0.2913,-0.0000,1.0000,-0.0023,-0.0020,0.0187,-0.0000,0.0000,1.0000,0.2270,4287.7377,185.0456,3240.4517,0.4218,0.4773,23.9876,0.6042,0.9480,0.0602,1.8795
1.1011,STABLE,STABLE,0.0064,0.0002,0.1283,0.2159,0.5440,0.4160,0.0927,0.0289,0.1378,0.9250,500.0000,0.0005,364.8962,165.1986,0.0927,0.1140,0.0560,0.0560,0.0860,0.1240,0.1160,0.1860,0.2620,749.5671,384.9319,0.0356,0.3602,0.1566,3.4697,0.0000,-0.0000,0.0233,0.0293,0.4959,0.6514,0.0262,0.0279,0.1360,0.1020,0.0484,0.1795,0.1298,0.0292,0.1804,0.0044,1.0000,-0.0035,0.0151,0.0991,0.3642,-0.0000,0.9999,-0.0041,-0.0031,0.0489,-0.0000,-0.0000,1.0000,0.2279,4288.8066,186.4247,3264.3079,0.4282,0.4726,25.9856,0.4861,0.9635,0.1564,1.8694
1.1345,STABLE,STABLE,-0.0003,0.0000,0.1198,0.1477,0.4700,0.4860,0.0718,0.0107,0.1355,1.3841,500.0000,0.0005,364.8157,166.2600,0.0718,0.1700,0.0440,0.0720,0.0580,0.1140,0.1160,0.1820,0.2440,753.1225,381.0697,0.0114,0.3443,0.1409,2.1409,-0.0000,-0.0000,0.0186,0.0245,0.4981,0.5290,0.0484,0.0438,0.1133,0.0479,0.0508,0.1223,0.0967,0.0138,0.1619,0.0018,1.0000,0.0146,-0.0003,0.0821,0.3465,-0.0000,1.0000,-0.0042,0.0294,0.0107,-0.0000,0.0000,1.0000,0.2290,4299.6872,186.9320,3297.4905,0.4264,0.4736,23.9958,0.5944,0.9510,0.1850,1.4004
